Literatura*palminteri*5
Cine a scris "A Bend in the River"?*V. S. Naipaul
Cine a scris "A Child's Garden of Verses"?*Robert Louis Stevenson
Cine a scris "The Tartar Steppe"?*Dino Buzzati
Cine a scris "The Teachings of Don Juan"?*Carlos Castaneda
Cine a scris piesa de teatru "The Tempest"?*William Shakespeare
Cine a scris "The Tenant of Wildfell Hall"?*Anne Bronte
Cine a scris "The Thanatos Syndrome"?*Walker Percy
Cine a scris "The Theory of Moral Sentiments"?*Adam Smith
Cine a scris "The Thin Man"?*Dashiell Hammett
Cine a scris "The Thin Red Line"?*James Jones
Cine a scris "The Third Wave"?*Alvin Toffler
Cine a scris "The Thirteen Clocks"?*James Thurber
Cine a scris "The Ticket That Exploded", a treia parte a trilogiei "Nova"?*William S. Burroughs
Cine a scris "The Time of Indiference"?*Alberto Moravia
Cine a scris "The Time of the Hero"?*Mario Vargas Llosa
Cine a scris drama "The Time Will Come"?*Romain Rolland
Cine a scris "The Tin Drum"?*Gunter Grass
Cine a scris "The Tower"?*William Butler Yeats
Cine a scris "The Tree of Man"?*Patrick White
Cine a scris "The Trial"?*Franz Kafka
Cine a scris "The Turn of the Screw"?*Henry James
Cine a scris "The Unbearable Lightness of Being"?*Milan Kundera
Cine a scris "The Unfortunate Traveler"?*Thomas Nashe
Cine a scris "The Universe in a Nutshell"?*Stephen Hawkings
Cine a scris "The Valley of Fear"?*Arthur Conan Doyle
Cine a scris "The Vicar of Wakefield"?*Oliver Goldsmith
Cine a scris "The Vice-Consul"?*Marguerite Duras
Cine a scris "The Village"?*Ivan Bunin
Cine a scris "The Virgins of the Rocks"?*Gabriele d'Annunzio
Cine a scris "The Wall"?*Jean-Paul Sartre
Cine a scris "The Wapshot Chronicle"?*John Cheever
Cine a scris "The War of the End of the World"?*Mario Vargas Llosa
Cine a scris "The War of the Worlds"?*H. G. Wells
Cine a scris "The Wasp Factory"?*Iain Banks
Cine a scris "The Waste Land"?*T. S. Eliot
Cine a scris "The Waves"?*Virginia Woolf
Cine a scris "The Way We Live Now"?*Anthony Trollope
Cine a scris "The Western Lands", a treia parte a trilogiei "Red Night"?*William S. Burroughs
Cine a scris "The Whitby Witches Trilogy"?*Robin Jarvis
Cine a scris "The White Devil"?*John Webster
Cine a scris "The White Goddess"?*Robert Graves
Cine a scris "The White Guard"?*Mihail Bulgakov
Cine a scris "The White Peacock"?*D. H. Lawrence
Cine a scris "The White Plague"?*Frank Herbert
Cine a scris "The White Snake"?*Fratii Grimm
Cine a scris piesa de teatru "The Widowing of Mrs Holroyd"?*D. H. Lawrence
Cine a scris "The Wild Duck"?*Henrik Ibsen
Cine a scris "The Winding Stair"?*William Butler Yeats
Cine a scris "The Winds of War"?*Herman Wouk
Cine a scris "The Winter of Our Discontent"?*John Steinbeck
Cine a scris "The Woman from Sarajevo"?*Ivo Andric
Cine a scris "The Woman in White"?*Wilkie Collins
Cine a scris "The World as Will and Representation"?*Arthur Schopenhauer
Cine a scris "The Worm and the Ring"?*Anthony Burgess
Cine a scris "The Year of the Death of Ricardo Reis"?*Jose Saramago
Cine a scris "The Zoo Story"?*Edward Albee
Cine a scris "Things"?*Georges Perec
Cine a scris "Things Fall Apart"?*Chinua Achebe
Cine a scris "This Is My Letter to the World"?*Emily Dickinson
Cine a scris "Three Cheers for the Paraclete"?*Thomas Keneally
Cine a scris "Three Men in a Boat"?*Jerome K. Jerome
Cine a scris "Three Soldiers"?*John Dos Passos
Cine a scris "Thunderhead"?*Mary O'Hara
Cine a scris "Till We Have Faces"?*C. S. Lewis
Cine a scris "Tim"?*Colleen McCullough
Cine a scris "Time Enough for Love"?*Robert A. Heinlein
Cine a scris "Tintern Abbey"?*William Wordsworth
Cine a scris piesa de teatru "Titus Andronicus"?*William Shakespeare
Cine a scris "Titus Groan"?*Mervyn Peake
Cine a scris poemul "To A Louse"?*Robert Burns
Cine a scris "To Autumn"?*John Keats
Cine a scris "Tom Jones"?*Henry Fielding
Cine a scris "Tortilla Flat"?*John Steinbeck
Cine a scris "To the Lighthouse"?*Virginia Woolf
Cine a scris "To the North"?*Elizabeth Bowen
Cine a scris "Trader"?*Charles de Lint
Cine a scris "Tricks of the Mind"?*Derren Brown
Cine a scris "Trilce"?*Cesar Vallejo
Cine a scris "Tristele"?*Ovidiu
Cine a scris "Tristram Shandy"?*Laurence Sterne
Cine a scris "Troilus and Criseyde"?*Geoffrey Chaucer
Cine a scris "Tropic of Capricorn"?*Henry Miller
Cine a scris "Tulips and Chimneys"?*E. E. Cummings
Cine a scris poemul "Twenty Poems of Love and a Song of Despair"?*Pablo Neruda
Cine a scris "Twenty Years After"?*Alexandre Dumas
Cine a scris "Typewriter in the Sky"?*L. Ron Hubbard
Cine a scris "Ubik"?*Philip K. Dick
Cine a scris "Ultramarine"?*Malcolm Lowry
Cine a scris "Unchiul Vania"?*Anton Cehov
Cine a scris "Uncle Tom's Children"?*Richard Wright
Cine a scris "Under Milk Wood"?*Dylan Thomas
Cine a scris "Under the Net"?*Iris Murdoch
Cine a scris "Underworld"?*Don DeLillo
Cine a scris "Unsafe at Any Speed"?*Ralph Nader
Cine a scris "Up Above the World"?*Paul Bowles
Cine a scris "Utopia"?*Thomas Morus
Cine a scris "Vanity Fair"?*William Makepeace Thackeray
Cine a scris "Veronika Decides to Die"?*Paulo Coelho
Cine a scris "Vets Might Fly"?*James Herriot
Cine a scris "Victime ale Datoriei"?*Eugen Ionescu
Cine a scris "Vieti Paralele"?*Plutarh
Cine a scris "Viitorul Este in Oua"?*Eugen Ionescu
Cine a scris "Vile Bodies"?*Evelyn Waugh
Cine a scris "Villette"?*Charlotte Bronte
Cine a scris "Vineland"?*Thomas Pynchon
Cine a scris "Viper's Tangle"?*Francois Mauriac
Cine a scris "Visions of Cody"?*Jack Kerouac
Cine a scris "Vivian Grey"?*Benjamin Disraeli
Cine a scris "Voss"?*Patrick White
Cine a scris "Voyage en Orient"?*Gerard de Nerval
Cine a scris fabula "Vulpea si Strugurii"?*Esop
Cine a scris "Waiting for the Barbarians"?*J. M. Coetzee
Cine a scris "War and Remembrance"?*Herman Wouk
Cine a scris "War with the Newts"?*Karel Capek
Cine a scris "Washington Square"?*Henry James
Cine a scris "Waverley Novels"?*Walter Scott
Cine a scris "Weaveworld"?*Clive Barker
Cine a scris "Weir of Hermiston"?*Robert Louis Stevenson
Cine a scris poemul "We've had it, your German Rhine"?*Alfred de Musset
Cine a scris "What Maisie Knew"?*Henry James
Cine a scris poemul "When We Two Parted"?*George Gordon Byron
Cine a scris "Whip Hand"?*Dick Francis
Cine a scris "Whirlwind"?*James Clavell
Cine a scris "Whispers"?*Dean Koontz
Cine a scris "Whistle"?*James Jones
Cine a scris "White Noise"?*Don DeLillo
Cine a scris "Who's Afraid of Virginia Woolf?"?*Edward Albee
Cine a scris "Wilhelm Meister's Apprenticeship"?*Johann Wolfgang von Goethe
Cine a scris "With Fire and Sword", prima parte din "Trilogia"?*Henryk Sienkiewicz
Cine a scris "Worthies of England"?*Thomas Fuller
Cine a scris "Wuthering Heights"?*Emily Bronte
Cine a scris "Xanth"?*Piers Anthony
Cine a scris "Yarrow"?*Charles de Lint
Cine a scris "Year of the Tiger"?*Jack Higgins
Cine a scris piesa de teatru "Yerma"?*Federico Garcia Lorca
Cine a scris "You Can't Go Home Again"?*Thomas Wolfe
Cine a scris "You Only Live Twice"?*Ian Fleming
Cine a scris "Zadig"?*Voltaire
Cine a scris "Zazie in the Metro"?*Raymond Queneau
Cine a scris "Zorba Grecul"?*Nikos Kazantzakis
